time;x;y;yaw;x_gt;y_gt;yaw_gt;error_x;error_y;error_yaw;RMS
44.0;-246.0519518384074;293.89805551767159;-0.87884709582069009;-246.04958315992346;293.89700049817441;-0.87676768076577272;0.002368678483946951;0.0010550194971870042;0.0020794150549173773;0.003942745552434685
44.5;-246.01905698909209;293.85717234529818;-0.86544189678169703;-246.02199182297045;293.86284395392858;-0.86582613753331328;0.0029348338783563577;0.0056716086303936208;0.00038424075161624938;0.004168229929154468
45.0;-245.99428878019992;293.82703925143113;-0.85571752626274922;-245.99427860878654;293.82924224286177;-0.85471911988817184;1.0171413379111982e-05;0.0022029914306358478;0.00099840637457737635;0.000998509991986559
45.5;-245.96956156898895;293.79754728749276;-0.84547088838410034;-245.96662620753298;293.79643376423951;-0.84325813300292785;0.0029353614559681773;0.0011135232532524242;0.0022127553811724932;0.004704144994712117
46.0;-245.93712996156009;293.75975106040005;-0.83119106500384765;-245.93923888587389;293.76465267945588;-0.83162371863260987;0.0021089243138021629;0.0049016190558290873;0.00043265362876221403;0.0030136875559972965
46.5;-245.91740453909114;293.73711215898334;-0.82042855762444544;-245.91632585971533;293.73847947771856;-0.81952007409392391;0.0010786793758086333;0.0013673187352196692;0.00090848353052153108;0.0017755113958571687
47.0;-245.9047814418077;293.72267151164067;-0.80790561778947589;-245.90202099548472;293.72224518493874;-0.80516936019373631;0.0027604463229806697;0.00042632670192688238;0.0027362575957395885;0.004767308825150474
47.5;-245.89878125737965;293.71568986190971;-0.79343003381843935;-245.89579375563528;293.71506707100986;-0.78853777185099616;0.0029875017443714569;0.00062279089985395331;0.00489226196744319;0.00646409781047101
48.0;-245.89794947467809;293.71426764020441;-0.77117898850296662;-245.89516250280701;293.71400436669501;-0.76961042674632252;0.0027869718710746838;0.00026327350940391625;0.0015685617566441046;0.0042420290433623255
48.5;-245.90021398831414;293.71630631494673;-0.75168191189757538;-245.89750951090394;293.71611395749045;-0.74828448048415441;0.0027044774101909752;0.00019235745628520817;0.0033974314134209704;0.005115753740492811
49.0;-245.90438632542299;293.72025325523549;-0.72326565881686666;-245.90087737082004;293.71929033762206;-0.72431940912301929;0.0035089546029496432;0.00096291761343536564;0.0010537503061526232;0.005073057708999546
49.5;-245.90734562994814;293.72307647721323;-0.6983397428613648;-245.90412462444485;293.7223659831011;-0.69724996355310909;0.0032210055032919627;0.00071049411212698033;0.0010897793082557117;0.004683734817981961
50.0;-245.90978550945178;293.72542711910523;-0.67135852576360078;-245.90676845620675;293.72488133022136;-0.66606190601696325;0.0030170532450313203;0.00054578888386913604;0.005296619746637532;0.00680142641709654
50.5;-245.91217329010738;293.72779219126085;-0.62503883306302643;-245.90873517068789;293.72678562332192;-0.62700439623987081;0.0034381194194850195;0.0010065679389299476;0.001965563176844376;0.005244498916717075
51.0;-245.91342534449325;293.7291003044852;-0.60473986538738511;-245.91013107489368;293.72819035850989;-0.60504083489555449;0.0032942695995643589;0.00090994597530880128;0.00030096950816937973;0.0046685122934480485
51.5;-245.91441382537352;293.73019628849613;-0.60630364073259169;-245.91119378541171;293.72932446251264;-0.60637594454469035;0.0032200399618034226;0.0008718259834950004;7.2303812098661879e-05;0.004554398154802232
52.0;-245.91565366201129;293.73161655089905;-0.60557652553418395;-245.91219217166778;293.73042462889612;-0.60553233748993573;0.0034614903435112865;0.0011919220029312783;4.4188044248216762e-05;0.004895486020784683
52.5;-245.91663144660995;293.73273173885656;-0.60303107931380573;-245.91324706924274;293.73158477101867;-0.60268328427744333;0.003384377367211755;0.0011469678378830395;0.00034779503636239717;0.004798852124696974
53.0;-245.91766094448619;293.73389648033685;-0.59879046875332498;-245.91437289308351;293.73281550411411;-0.59793894932023262;0.0032880514026771834;0.0010809762227381725;0.00085151943309236255;0.004727330049639936
53.5;-245.91907298023662;293.73549219269319;-0.59098839058448849;-245.91553807554845;293.7340906986214;-0.59138113851249519;0.0035349046881663071;0.0014014940717856916;0.00039274792800669811;0.005014514258010822
54.0;-245.9201239451825;293.73668980249795;-0.58374340594072327;-245.91670156190631;293.73537650905126;-0.58308152915580669;0.0034223832761881567;0.001313293446685293;0.00066187678491658186;0.004885027682283517
54.5;-245.92114297580764;293.73786635073213;-0.57473981816517272;-245.91783074992054;293.73664524898618;-0.57311232536195444;0.0033122258871003396;0.0012211017459549112;0.0016274928032182778;0.00495887219828083
55.0;-245.92243026114105;293.73938224747604;-0.56124110541297079;-245.91890645755734;293.73787935578258;-0.56158785010296131;0.0035238035837039661;0.0015028916934625158;0.00034674468999051911;0.004995459465663439
55.5;-245.92333653492599;293.74047312983635;-0.54994905822449136;-245.91992145602904;293.73907077318341;-0.54896111317622165;0.003415078896949808;0.0014023566529317577;0.00098794504826971163;0.004929661566799944
56.0;-245.92419581209828;293.7415267527341;-0.54032621981203532;-245.92087921367542;293.74022135484631;-0.5392698103338549;0.0033165984228560319;0.0013053978877906047;0.0010564094781804201;0.004807873873405132
56.5;-245.92528941610743;293.74288977370406;-0.53530924026414006;-245.9217945148377;293.74134276924855;-0.53531780138722973;0.0034949012697325088;0.0015470044555172535;8.5611230896676105e-06;0.004942544189300118
57.0;-245.92609872875198;293.74389789839455;-0.53336452975738236;-245.9226964537657;293.74245308140627;-0.53335081954037333;0.0034022749862856472;0.0014448169882825823;1.3710217009021974e-05;0.004811562961726723
57.5;-245.92397265841618;293.74317363265368;-0.5323222929619823;-245.92028268701813;293.74158277575992;-0.53187317867743955;0.0036899713980460547;0.001590856893756154;0.00044911428454275093;0.0052376981086519545
58.0;-245.90979608631517;293.7355601876103;-0.52797774498141958;-245.90875232052883;293.73531760318207;-0.52805260422261657;0.0010437657863349159;0.00024258442823565929;7.4859241196989501e-05;0.001478004715634994
58.5;-245.90978808276753;293.73604533263546;-0.52315188193485751;-245.90491388794334;293.73353633665795;-0.522712267018137;0.0048741948241968203;0.0025089959775073112;0.0004396149167205099;0.006907156552696437
59.0;-245.95679528982751;293.76375186686113;-0.51914257337154013;-245.95626708112715;293.76372133006458;-0.51855979473995484;0.00052820870035930056;3.0536796543856326e-05;0.00058277863158529009;0.0009474385445520706
59.5;-246.05536469101224;293.821171721832;-0.51463449551884255;-246.03759432334047;293.81101010545007;-0.51483090476115045;0.017770367671772647;0.010161616381935801;0.00019640924230790446;0.02513186246521393
60.0;-246.11498263702549;293.85596514327915;-0.51039176438151834;-246.10909041149552;293.85253059584505;-0.50980361206699942;0.0058922255299762583;0.0034345474340966575;0.00058815231451891936;0.00835359602430486
60.5;-246.13439631135591;293.86784220897823;-0.50362232788813499;-246.13142317236867;293.86604525495602;-0.50212448691957223;0.0029731389872438285;0.0017969540222111391;0.0014978409685627581;0.004463478289635062
61.0;-246.13558032635271;293.86958590397319;-0.49169388169551592;-246.13302530020508;293.86774989055755;-0.49215619383050824;0.0025550261476325886;0.0018360134156409913;0.00046231213499231538;0.003642807947220606
61.5;-246.12954187641503;293.8669824630245;-0.48099714860055426;-246.12689632476665;293.86510132615342;-0.47995133256035682;0.0026455516483849806;0.0018811368710771603;0.0010458160401974337;0.0038847932040816813
62.0;-246.12133575538499;293.86320088228035;-0.46775769094158276;-246.1178793695924;293.86088728661713;-0.46507610469676319;0.0034563857925888897;0.0023135956632245325;0.0026815862448195671;0.005575312572656905
62.5;-246.11229799661331;293.85901846547051;-0.45368668883296376;-246.10785339583666;293.85620112906003;-0.44897397981186582;0.0044446007766509865;0.0028173364104873144;0.0047127090210979383;0.007856117262690965
63.0;-246.09985063454531;293.85336259455369;-0.43252876334336604;-246.09752528722294;293.85146960387277;-0.43085851403379943;0.002325347322368998;0.0018929906809148633;0.0016702493095666071;0.003688388956632023
63.5;-246.09045324073603;293.84921397492741;-0.41407558692768387;-246.08713487697958;293.84684677787141;-0.41080932423512884;0.0033183637564491164;0.0023671970560030786;0.0032662626925550331;0.005717652316904818
64.0;-246.07796448022017;293.84390031482008;-0.3881828602711761;-246.07677051890241;293.84239850722906;-0.38899766910136852;0.0011939613177673891;0.0015018075910120388;0.00081480883019241501;0.0018748335089839878
64.5;-246.06865920042617;293.84010514349188;-0.36737289523754429;-246.06646440161413;293.83815737091396;-0.36536052875178193;0.0021947988120416539;0.0019477725779211141;0.0020123664857623624;0.003699175924945781
65.0;-246.05941254467629;293.83649717040424;-0.34407677322445784;-246.05622826807652;293.83414328773716;-0.33994470095948404;0.0031842765997680544;0.0023538826670801427;0.0041320722649738073;0.00611173102571003
65.5;-246.04718600329272;293.83198277272129;-0.31163631800036812;-246.04606672564026;293.83037135476377;-0.31279730844484033;0.0011192776524637793;0.001611417957519734;0.0011609904444722097;0.001963024130968704
66.0;-246.0380940427134;293.82883490850043;-0.28635493616355756;-246.03598241010445;293.8268545999062;-0.28396280450366218;0.0021116326089440918;0.0019803085942271537;0.0023921316598953801;0.0038262616780071236
66.5;-246.02906972348399;293.82590473148815;-0.25848401351351508;-246.02597793202716;293.82360499950119;-0.25348339609071885;0.0030917914568249216;0.0022997319869659805;0.0050006174227962275;0.006642629256112698
67.0;-246.01714697468148;293.82235058780907;-0.22021632595679122;-246.0160566079407;293.82063385583103;-0.22139904949087788;0.0010903667407831108;0.0017167319780355683;0.0011827235340866604;0.0019433564307389437
67.5;-246.00829257042884;293.8199548048197;-0.19052745972211546;-246.00622273393708;293.81795193245159;-0.18774743788237047;0.0020698364917564049;0.0020028723681093652;0.0027800218397449894;0.004036950288853213
68.0;-245.99951612010878;293.81780379323766;-0.15831842161829152;-245.99648168812627;293.8155694884972;-0.15256389563303499;0.003034431982513297;0.0022343047404547178;0.0057545259852565256;0.007178448594786463
68.5;-245.99082275375608;293.81590236547476;-0.12627448368033808;-245.98683996865441;293.81349626548172;-0.11588139152001735;0.0039827851016696059;0.0024060999930384241;0.010393092160320735;0.011821231703383665
69.0;-245.97936980699515;293.81376755413027;-0.08079318732935753;-245.97730520619808;293.81174144832067;-0.077730525467782557;0.0020646007970697156;0.0020261058095911721;0.0030626618615749723;0.004231435995128331
69.5;-245.97089038406304;293.8124826066171;-0.044360117297441236;-245.96788616462243;293.81031360921219;-0.038139552358023875;0.0030042194406121325;0.0021689974049081684;0.0062205649394173612;0.007533000534993494
70.0;-245.96251389569463;293.81147118278011;-0.0071782022844533245;-245.9585927339825;293.8092206377263;0.0028655641924096691;0.0039211617121281961;0.0022505450538119476;0.010043766476862993;0.011472936127560247
70.5;-245.95151969246143;293.81054518537655;0.041928162860519112;-245.94943591635609;293.80846965867056;0.045261066284554383;0.0020837761053371651;0.0020755267059939797;0.0033329034240352703;0.004448875245305748
71.0;-245.94341482273325;293.81018188462065;0.081847113407225849;-245.94042780354343;293.80806693889167;0.089025283971452568;0.0029870191898169196;0.002114945728976636;0.0071781705642267185;0.00832890748716781
71.5;-245.93281357057899;293.81014447082674;0.13582519592650455;-245.9315815451009;293.80801778422324;0.13413848626113123;0.0012320254780888718;0.0021266866035034582;0.0016867096653733205;0.0024250284642832556
72.0;-245.92502943014441;293.81045696640717;0.1768718744422339;-245.92291132353861;293.80832703976012;0.18075118939892121;0.0021181066057920361;0.0021299266470578004;0.0038793149566873075;0.004901207577748322
72.5;-245.917401092868;293.81107334629166;0.22095679503168042;-245.9144325176635;293.80900066207204;0.22885752679145999;0.0029685752045054414;0.002072684219626808;0.0079007317597795668;0.00894686759875201
73.0;-245.90749091390083;293.81235161167552;0.28019421687138879;-245.90616149203137;293.81004001383343;0.27823794168473948;0.0013294218694568372;0.0023115978420946703;0.0019562751866493144;0.002713252221943259
73.5;-245.90026968533726;293.81365627466863;0.32493718256960674;-245.89811526800139;293.81144477807936;0.32887298752476279;0.0021544173358734042;0.0022114965892683358;0.0039358049551560526;0.004977307380427157
74.0;-245.89336146864483;293.81523046461945;0.37750525815265568;-245.89045276217229;293.81317944543747;0.38767453744420083;0.0029087064725388245;0.0020510191819766987;0.010169279291545152;0.010969748766322207
74.5;-245.88641670432642;293.81707580003035;0.46571657935397659;-245.88449043344889;293.81477498820715;0.46222250438558471;0.0019262708775329429;0.0023008118232041852;0.0034940749683918804;0.004430530314985531
75.0;-245.88347662533545;293.81789000043347;0.52504172932388626;-245.88093494461847;293.81580467019927;0.52683898299128884;0.0025416807169733602;0.002085330234194771;0.0017972536674025763;0.004018756334870334
75.5;-245.88018324298636;293.8192986712657;0.51169626815401004;-245.87727015205178;293.8174093864904;0.50865329276194649;0.0029130909345838063;0.0018892847753022579;0.0030429753920635516;0.005121708389103486
76.0;-245.87430831970178;293.82225315854373;0.49914092087503859;-245.87235003189332;293.81991472996049;0.49964133383720483;0.0019582878084634103;0.0023384285832435125;0.0005004129621662412;0.00281428417439619
76.5;-245.86990245851513;293.82452601696843;0.49626284207071525;-245.8672957690865;293.82254717934575;0.49603711598328459;0.0026066894286316256;0.0019788376226870241;0.00022572608743065548;0.0036933198915374897
77.0;-245.86665824836342;293.82619979461839;0.49491963892663665;-245.86360015535143;293.82447167731726;0.49481694540045967;0.0030580930119867844;0.0017281173011269857;0.00010269352617697791;0.004326015684234567
